"Date","State","Employed_Persons"
"Nov-2000","Northern.Territory",92.8
"Nov-2000","Australian.Capital.Territory",175.3
"Dec-2000","New.South.Wales",3027.6
"Dec-2000","Victoria",2268.2
"Dec-2000","Queensland",1669.3
"Dec-2000","South.Australia",680.9
"Dec-2000","Western.Australia",940.5
"Dec-2000","Tasmania",205.5
"Dec-2000","Northern.Territory",93.7
"Dec-2000","Australian.Capital.Territory",173.7
"Jan-2001","New.South.Wales",2966.6
"Jan-2001","Victoria",2213.4
"Jan-2001","Queensland",1615.5
"Jan-2001","South.Australia",664
"Jan-2001","Western.Australia",918
"Jan-2001","Tasmania",199
"Jan-2001","Northern.Territory",89.7
"Jan-2001","Australian.Capital.Territory",168.7
"Feb-2001","New.South.Wales",2983
"Feb-2001","Victoria",2249.3
"Feb-2001","Queensland",1628.8
"Feb-2001","South.Australia",671.4
"Feb-2001","Western.Australia",926
"Feb-2001","Tasmania",201
"Feb-2001","Northern.Territory",91.3
"Feb-2001","Australian.Capital.Territory",170.1
"Mar-2001","New.South.Wales",3003
"Mar-2001","Victoria",2253.3
"Mar-2001","Queensland",1642.2
"Mar-2001","South.Australia",668
"Mar-2001","Western.Australia",920.5
"Mar-2001","Tasmania",201
"Mar-2001","Northern.Territory",94.7
"Mar-2001","Australian.Capital.Territory",173.3
"Apr-2001","New.South.Wales",3041.4
"Apr-2001","Victoria",2258.3
"Apr-2001","Queensland",1652.4
"Apr-2001","South.Australia",669.7
"Apr-2001","Western.Australia",929.6
"Apr-2001","Tasmania",202.1
"Apr-2001","Northern.Territory",98.2
"Apr-2001","Australian.Capital.Territory",172
"May-2001","New.South.Wales",3026.7
"May-2001","Victoria",2262.4
"May-2001","Queensland",1656.3
"May-2001","South.Australia",668.7
"May-2001","Western.Australia",919.6
"May-2001","Tasmania",201.2
"May-2001","Northern.Territory",96.9
"May-2001","Australian.Capital.Territory",172.8
"Jun-2001","New.South.Wales",3029.9
"Jun-2001","Victoria",2263.7
"Jun-2001","Queensland",1665.3
"Jun-2001","South.Australia",671.4
"Jun-2001","Western.Australia",920
"Jun-2001","Tasmania",197.3
"Jun-2001","Northern.Territory",100.2
"Jun-2001","Australian.Capital.Territory",174.1
"Jul-2001","New.South.Wales",3040
"Jul-2001","Victoria",2261.3
"Jul-2001","Queensland",1679.5
"Jul-2001","South.Australia",670.1
"Jul-2001","Western.Australia",928.3
"Jul-2001","Tasmania",197.5
"Jul-2001","Northern.Territory",99.3
"Jul-2001","Australian.Capital.Territory",172.9
"Aug-2001","New.South.Wales",3007.6
"Aug-2001","Victoria",2240.4
"Aug-2001","Queensland",1663.1
"Aug-2001","South.Australia",671.8
"Aug-2001","Western.Australia",925.8
"Aug-2001","Tasmania",193.1
"Aug-2001","Northern.Territory",98.7
"Aug-2001","Australian.Capital.Territory",171.4
"Sep-2001","New.South.Wales",3061.5
"Sep-2001","Victoria",2278.8
"Sep-2001","Queensland",1681.3
"Sep-2001","South.Australia",678
"Sep-2001","Western.Australia",929.2
"Sep-2001","Tasmania",199.9
"Sep-2001","Northern.Territory",102
"Sep-2001","Australian.Capital.Territory",175.3
"Oct-2001","New.South.Wales",3037.7
"Oct-2001","Victoria",2264.3
"Oct-2001","Queensland",1678.5
"Oct-2001","South.Australia",676.7
"Oct-2001","Western.Australia",930.3
"Oct-2001","Tasmania",199.3
"Oct-2001","Northern.Territory",99
"Oct-2001","Australian.Capital.Territory",173
"Nov-2001","New.South.Wales",3024.6
"Nov-2001","Victoria",2266
"Nov-2001","Queensland",1677.6
"Nov-2001","South.Australia",681.5
"Nov-2001","Western.Australia",934.6
"Nov-2001","Tasmania",201
"Nov-2001","Northern.Territory",98.8
"Nov-2001","Australian.Capital.Territory",171.5
"Dec-2001","New.South.Wales",3071.6
"Dec-2001","Victoria",2285.2
"Dec-2001","Queensland",1704.8
"Dec-2001","South.Australia",688
"Dec-2001","Western.Australia",946.6
"Dec-2001","Tasmania",203.1
"Dec-2001","Northern.Territory",101
"Dec-2001","Australian.Capital.Territory",176.7
"Jan-2002","New.South.Wales",3022.4
"Jan-2002","Victoria",2253
"Jan-2002","Queensland",1658.2
"Jan-2002","South.Australia",676.4
"Jan-2002","Western.Australia",920.9
"Jan-2002","Tasmania",196.6
"Jan-2002","Northern.Territory",97.4
"Jan-2002","Australian.Capital.Territory",168.4
"Feb-2002","New.South.Wales",3038.6
"Feb-2002","Victoria",2268.2
"Feb-2002","Queensland",1692.4
"Feb-2002","South.Australia",683.7
"Feb-2002","Western.Australia",940.7
"Feb-2002","Tasmania",197.6
"Feb-2002","Northern.Territory",98.5
"Feb-2002","Australian.Capital.Territory",172.6
"Mar-2002","New.South.Wales",3043.1
"Mar-2002","Victoria",2287
"Mar-2002","Queensland",1701
"Mar-2002","South.Australia",686.7
"Mar-2002","Western.Australia",939
"Mar-2002","Tasmania",198.6
"Mar-2002","Northern.Territory",100.2
"Mar-2002","Australian.Capital.Territory",173.1
"Apr-2002","New.South.Wales",3040.9
"Apr-2002","Victoria",2280.5
"Apr-2002","Queensland",1699.7
"Apr-2002","South.Australia",693.7
"Apr-2002","Western.Australia",941.8
"Apr-2002","Tasmania",198.4
"Apr-2002","Northern.Territory",99.8
"Apr-2002","Australian.Capital.Territory",174.7
"May-2002","New.South.Wales",3040.1
"May-2002","Victoria",2282.9
"May-2002","Queensland",1710.4
"May-2002","South.Australia",689
"May-2002","Western.Australia",935.6
"May-2002","Tasmania",200.2
"May-2002","Northern.Territory",101.5
"May-2002","Australian.Capital.Territory",175
"Jun-2002","New.South.Wales",3051.2
"Jun-2002","Victoria",2286
"Jun-2002","Queensland",1725.5
"Jun-2002","South.Australia",690.9
"Jun-2002","Western.Australia",949
"Jun-2002","Tasmania",199.6
"Jun-2002","Northern.Territory",101.8
"Jun-2002","Australian.Capital.Territory",176.9
"Jul-2002","New.South.Wales",3077.4
"Jul-2002","Victoria",2285.7
"Jul-2002","Queensland",1722.9
"Jul-2002","South.Australia",687.5
"Jul-2002","Western.Australia",945
"Jul-2002","Tasmania",197
"Jul-2002","Northern.Territory",101
"Jul-2002","Australian.Capital.Territory",178
"Aug-2002","New.South.Wales",3045.1
"Aug-2002","Victoria",2275.8
"Aug-2002","Queensland",1728.8
"Aug-2002","South.Australia",685.8
"Aug-2002","Western.Australia",940.1
"Aug-2002","Tasmania",196.6
"Aug-2002","Northern.Territory",100.8
"Aug-2002","Australian.Capital.Territory",177.4
"Sep-2002","New.South.Wales",3099.4
"Sep-2002","Victoria",2309.5
"Sep-2002","Queensland",1756.6
"Sep-2002","South.Australia",702
"Sep-2002","Western.Australia",954.4
"Sep-2002","Tasmania",198.3
"Sep-2002","Northern.Territory",103.6
"Sep-2002","Australian.Capital.Territory",179.7
"Oct-2002","New.South.Wales",3083.3
"Oct-2002","Victoria",2286.2
"Oct-2002","Queensland",1756.2
"Oct-2002","South.Australia",695.3
"Oct-2002","Western.Australia",948.6
"Oct-2002","Tasmania",199
"Oct-2002","Northern.Territory",101.8
"Oct-2002","Australian.Capital.Territory",178.7
"Nov-2002","New.South.Wales",3089.1
"Nov-2002","Victoria",2313.9
"Nov-2002","Queensland",1752.9
"Nov-2002","South.Australia",698.1
"Nov-2002","Western.Australia",948.3
"Nov-2002","Tasmania",201.2
"Nov-2002","Northern.Territory",105
"Nov-2002","Australian.Capital.Territory",178.3
"Dec-2002","New.South.Wales",3128.5
"Dec-2002","Victoria",2363.2
"Dec-2002","Queensland",1772.1
"Dec-2002","South.Australia",709.4
"Dec-2002","Western.Australia",974.3
"Dec-2002","Tasmania",206.1
"Dec-2002","Northern.Territory",101.7
"Dec-2002","Australian.Capital.Territory",184.4
"Jan-2003","New.South.Wales",3089
"Jan-2003","Victoria",2318.6
"Jan-2003","Queensland",1747.6
"Jan-2003","South.Australia",693.8
"Jan-2003","Western.Australia",959
"Jan-2003","Tasmania",201.4
"Jan-2003","Northern.Territory",97.2
"Jan-2003","Australian.Capital.Territory",175.1
"Feb-2003","New.South.Wales",3118.5
"Feb-2003","Victoria",2346.1
"Feb-2003","Queensland",1760.6
"Feb-2003","South.Australia",702.8
"Feb-2003","Western.Australia",965.2
"Feb-2003","Tasmania",202.1
"Feb-2003","Northern.Territory",100.2
"Feb-2003","Australian.Capital.Territory",177.2
"Mar-2003","New.South.Wales",3120.5
"Mar-2003","Victoria",2336.2
"Mar-2003","Queensland",1758.3
"Mar-2003","South.Australia",712.1
"Mar-2003","Western.Australia",956
"Mar-2003","Tasmania",204.1
"Mar-2003","Northern.Territory",98.1
"Mar-2003","Australian.Capital.Territory",176.8
"Apr-2003","New.South.Wales",3117.2
"Apr-2003","Victoria",2325.7
"Apr-2003","Queensland",1761.9
"Apr-2003","South.Australia",711.5
"Apr-2003","Western.Australia",963
"Apr-2003","Tasmania",207
"Apr-2003","Northern.Territory",100.4
"Apr-2003","Australian.Capital.Territory",178.8
"May-2003","New.South.Wales",3106.4
"May-2003","Victoria",2335
"May-2003","Queensland",1785.5
"May-2003","South.Australia",710.5
"May-2003","Western.Australia",960.9
"May-2003","Tasmania",206.7
"May-2003","Northern.Territory",97.6
"May-2003","Australian.Capital.Territory",177.5
"Jun-2003","New.South.Wales",3097.3
"Jun-2003","Victoria",2330.6
"Jun-2003","Queensland",1783.8
"Jun-2003","South.Australia",712.1
"Jun-2003","Western.Australia",968.3
"Jun-2003","Tasmania",202.4
"Jun-2003","Northern.Territory",99.1
"Jun-2003","Australian.Capital.Territory",176.9
"Jul-2003","New.South.Wales",3089.1
"Jul-2003","Victoria",2331.4
"Jul-2003","Queensland",1788.1
"Jul-2003","South.Australia",714.6
"Jul-2003","Western.Australia",959.8
"Jul-2003","Tasmania",205.5
"Jul-2003","Northern.Territory",99.1
"Jul-2003","Australian.Capital.Territory",176.4
"Aug-2003","New.South.Wales",3085.5
"Aug-2003","Victoria",2313.7
"Aug-2003","Queensland",1784.7
"Aug-2003","South.Australia",710.6
"Aug-2003","Western.Australia",952.8
"Aug-2003","Tasmania",206.6
"Aug-2003","Northern.Territory",96.7
"Aug-2003","Australian.Capital.Territory",176.5
"Sep-2003","New.South.Wales",3137.2
"Sep-2003","Victoria",2365.8
"Sep-2003","Queensland",1819
"Sep-2003","South.Australia",720.1
"Sep-2003","Western.Australia",957.3
"Sep-2003","Tasmania",209.5
"Sep-2003","Northern.Territory",98
"Sep-2003","Australian.Capital.Territory",179.1
"Oct-2003","New.South.Wales",3134.1
"Oct-2003","Victoria",2341.4
"Oct-2003","Queensland",1813.9
"Oct-2003","South.Australia",711.1
"Oct-2003","Western.Australia",959.1
"Oct-2003","Tasmania",210.6
"Oct-2003","Northern.Territory",99
"Oct-2003","Australian.Capital.Territory",178.7
"Nov-2003","New.South.Wales",3115.7
"Nov-2003","Victoria",2337.6
"Nov-2003","Queensland",1813
"Nov-2003","South.Australia",714
"Nov-2003","Western.Australia",961.1
"Nov-2003","Tasmania",209.9
"Nov-2003","Northern.Territory",98.2
"Nov-2003","Australian.Capital.Territory",178.3
"Dec-2003","New.South.Wales",3157.5
"Dec-2003","Victoria",2374.5
"Dec-2003","Queensland",1836.3
"Dec-2003","South.Australia",725.5
"Dec-2003","Western.Australia",985.7
"Dec-2003","Tasmania",214.1
"Dec-2003","Northern.Territory",98.5
"Dec-2003","Australian.Capital.Territory",181.5
"Jan-2004","New.South.Wales",3092.3
"Jan-2004","Victoria",2329.9
"Jan-2004","Queensland",1791.2
"Jan-2004","South.Australia",708.8
"Jan-2004","Western.Australia",959.1
"Jan-2004","Tasmania",211
"Jan-2004","Northern.Territory",97.2
"Jan-2004","Australian.Capital.Territory",174.3
"Feb-2004","New.South.Wales",3110.1
"Feb-2004","Victoria",2348.9
"Feb-2004","Queensland",1807.5
"Feb-2004","South.Australia",711.8
"Feb-2004","Western.Australia",971.3
"Feb-2004","Tasmania",211
"Feb-2004","Northern.Territory",97.1
"Feb-2004","Australian.Capital.Territory",176.9
"Mar-2004","New.South.Wales",3136
"Mar-2004","Victoria",2373.7
"Mar-2004","Queensland",1806.9
"Mar-2004","South.Australia",723.4
"Mar-2004","Western.Australia",971.9
"Mar-2004","Tasmania",215.2
"Mar-2004","Northern.Territory",99
"Mar-2004","Australian.Capital.Territory",180.3
"Apr-2004","New.South.Wales",3143.6
"Apr-2004","Victoria",2359.7
"Apr-2004","Queensland",1823.7
"Apr-2004","South.Australia",713.6
"Apr-2004","Western.Australia",979
"Apr-2004","Tasmania",213.3
"Apr-2004","Northern.Territory",99.3
"Apr-2004","Australian.Capital.Territory",179.9
"May-2004","New.South.Wales",3138.1
"May-2004","Victoria",2364.2
"May-2004","Queensland",1844.3
"May-2004","South.Australia",712.9
"May-2004","Western.Australia",981.9
"May-2004","Tasmania",213
"May-2004","Northern.Territory",98.6
"May-2004","Australian.Capital.Territory",180.3
"Jun-2004","New.South.Wales",3138.8
"Jun-2004","Victoria",2370.3
"Jun-2004","Queensland",1851
"Jun-2004","South.Australia",715.5
"Jun-2004","Western.Australia",975.1
"Jun-2004","Tasmania",213.9
"Jun-2004","Northern.Territory",98.2
"Jun-2004","Australian.Capital.Territory",180.7
"Jul-2004","New.South.Wales",3143.4
"Jul-2004","Victoria",2375.8
"Jul-2004","Queensland",1854
"Jul-2004","South.Australia",715.4
"Jul-2004","Western.Australia",973
"Jul-2004","Tasmania",213.5
"Jul-2004","Northern.Territory",98.4
"Jul-2004","Australian.Capital.Territory",179.6
"Aug-2004","New.South.Wales",3083.9
"Aug-2004","Victoria",2361.9
"Aug-2004","Queensland",1850.7
"Aug-2004","South.Australia",710.4
"Aug-2004","Western.Australia",969.2
"Aug-2004","Tasmania",211.7
"Aug-2004","Northern.Territory",96.2
"Aug-2004","Australian.Capital.Territory",178.1
"Sep-2004","New.South.Wales",3176.7
"Sep-2004","Victoria",2406.8
"Sep-2004","Queensland",1895
"Sep-2004","South.Australia",717.2
"Sep-2004","Western.Australia",981.5
"Sep-2004","Tasmania",213.7
"Sep-2004","Northern.Territory",97.2
"Sep-2004","Australian.Capital.Territory",180.5
"Oct-2004","New.South.Wales",3138.5
"Oct-2004","Victoria",2404.8
"Oct-2004","Queensland",1913.7
"Oct-2004","South.Australia",718.1
"Oct-2004","Western.Australia",995.1
"Oct-2004","Tasmania",214.2
"Oct-2004","Northern.Territory",98.2
"Oct-2004","Australian.Capital.Territory",179.7
"Nov-2004","New.South.Wales",3137.3
"Nov-2004","Victoria",2405.9
"Nov-2004","Queensland",1892.5
"Nov-2004","South.Australia",719.9
"Nov-2004","Western.Australia",1000.6
"Nov-2004","Tasmania",214.7
"Nov-2004","Northern.Territory",98.5
"Nov-2004","Australian.Capital.Territory",183.5
"Dec-2004","New.South.Wales",3182.1
"Dec-2004","Victoria",2457.3
"Dec-2004","Queensland",1918
"Dec-2004","South.Australia",733.6
"Dec-2004","Western.Australia",1015.7
"Dec-2004","Tasmania",217
"Dec-2004","Northern.Territory",98.7
"Dec-2004","Australian.Capital.Territory",185.3
"Jan-2005","New.South.Wales",3135.4
"Jan-2005","Victoria",2413.1
"Jan-2005","Queensland",1881
"Jan-2005","South.Australia",714.8
"Jan-2005","Western.Australia",996.8
"Jan-2005","Tasmania",214.7
"Jan-2005","Northern.Territory",95.2
"Jan-2005","Australian.Capital.Territory",183.3
"Feb-2005","New.South.Wales",3155.1
"Feb-2005","Victoria",2433.5
"Feb-2005","Queensland",1914
"Feb-2005","South.Australia",730.1
"Feb-2005","Western.Australia",1016.1
"Feb-2005","Tasmania",216.4
"Feb-2005","Northern.Territory",94.8
"Feb-2005","Australian.Capital.Territory",184.5
"Mar-2005","New.South.Wales",3171.4
"Mar-2005","Victoria",2455.1
"Mar-2005","Queensland",1942.2
"Mar-2005","South.Australia",740.1
"Mar-2005","Western.Australia",1020
"Mar-2005","Tasmania",220.6
"Mar-2005","Northern.Territory",94.2
"Mar-2005","Australian.Capital.Territory",184.8
"Apr-2005","New.South.Wales",3196.5
"Apr-2005","Victoria",2446.9
"Apr-2005","Queensland",1945.4
"Apr-2005","South.Australia",737.6
"Apr-2005","Western.Australia",1030.1
"Apr-2005","Tasmania",220
"Apr-2005","Northern.Territory",95.3
"Apr-2005","Australian.Capital.Territory",184.5
"May-2005","New.South.Wales",3175.5
"May-2005","Victoria",2459.4
"May-2005","Queensland",1945.5
"May-2005","South.Australia",735.9
"May-2005","Western.Australia",1037.8
"May-2005","Tasmania",219.1
"May-2005","Northern.Territory",94.1
"May-2005","Australian.Capital.Territory",183.4
"Jun-2005","New.South.Wales",3197.9
"Jun-2005","Victoria",2458.9
"Jun-2005","Queensland",1967.1
"Jun-2005","South.Australia",738
"Jun-2005","Western.Australia",1032.7
"Jun-2005","Tasmania",220.1
"Jun-2005","Northern.Territory",96.4
"Jun-2005","Australian.Capital.Territory",185.5
"Jul-2005","New.South.Wales",3205.5
"Jul-2005","Victoria",2447.8
"Jul-2005","Queensland",1976.2
"Jul-2005","South.Australia",741.9
"Jul-2005","Western.Australia",1038.9
"Jul-2005","Tasmania",218.2
"Jul-2005","Northern.Territory",96.7
"Jul-2005","Australian.Capital.Territory",187.1
"Aug-2005","New.South.Wales",3182.3
"Aug-2005","Victoria",2446
"Aug-2005","Queensland",1962.4
"Aug-2005","South.Australia",735.6
"Aug-2005","Western.Australia",1039.9
"Aug-2005","Tasmania",219.1
"Aug-2005","Northern.Territory",98.2
"Aug-2005","Australian.Capital.Territory",186.9
"Sep-2005","New.South.Wales",3230.4
"Sep-2005","Victoria",2465
"Sep-2005","Queensland",1999.1
"Sep-2005","South.Australia",745.8
"Sep-2005","Western.Australia",1057
"Sep-2005","Tasmania",221.3
"Sep-2005","Northern.Territory",99.7
"Sep-2005","Australian.Capital.Territory",186.2
"Oct-2005","New.South.Wales",3201.6
"Oct-2005","Victoria",2472.6
"Oct-2005","Queensland",1981.2
"Oct-2005","South.Australia",739.8
"Oct-2005","Western.Australia",1050.6
"Oct-2005","Tasmania",219.5
"Oct-2005","Northern.Territory",99.9
"Oct-2005","Australian.Capital.Territory",184.7
"Nov-2005","New.South.Wales",3208.4
"Nov-2005","Victoria",2459.4
"Nov-2005","Queensland",1975.1
"Nov-2005","South.Australia",741.9
"Nov-2005","Western.Australia",1053.5
"Nov-2005","Tasmania",222.2
"Nov-2005","Northern.Territory",99
"Nov-2005","Australian.Capital.Territory",185.5
"Dec-2005","New.South.Wales",3252.2
"Dec-2005","Victoria",2492
"Dec-2005","Queensland",1993.6
"Dec-2005","South.Australia",750.9
"Dec-2005","Western.Australia",1071.8
"Dec-2005","Tasmania",226.6
"Dec-2005","Northern.Territory",99.5
"Dec-2005","Australian.Capital.Territory",188.1
"Jan-2006","New.South.Wales",3184
"Jan-2006","Victoria",2433
"Jan-2006","Queensland",1940
"Jan-2006","South.Australia",731.7
"Jan-2006","Western.Australia",1050.8
"Jan-2006","Tasmania",224.8
"Jan-2006","Northern.Territory",95.3
"Jan-2006","Australian.Capital.Territory",183
"Feb-2006","New.South.Wales",3210.8
"Feb-2006","Victoria",2471.8
"Feb-2006","Queensland",1974
"Feb-2006","South.Australia",743.4
"Feb-2006","Western.Australia",1059
"Feb-2006","Tasmania",222.7
"Feb-2006","Northern.Territory",96.2
"Feb-2006","Australian.Capital.Territory",183.3
"Mar-2006","New.South.Wales",3229.2
"Mar-2006","Victoria",2495
"Mar-2006","Queensland",1997.3
"Mar-2006","South.Australia",746.5
"Mar-2006","Western.Australia",1068.9
"Mar-2006","Tasmania",225.9
"Mar-2006","Northern.Territory",99.7
"Mar-2006","Australian.Capital.Territory",186.2
"Apr-2006","New.South.Wales",3208.5
"Apr-2006","Victoria",2502.6
"Apr-2006","Queensland",1992
"Apr-2006","South.Australia",746.9
"Apr-2006","Western.Australia",1075.6
"Apr-2006","Tasmania",225.9
"Apr-2006","Northern.Territory",102
"Apr-2006","Australian.Capital.Territory",187.6
"May-2006","New.South.Wales",3242.3
"May-2006","Victoria",2492.2
"May-2006","Queensland",2007.1
"May-2006","South.Australia",746.3
"May-2006","Western.Australia",1075.1
"May-2006","Tasmania",226.6
"May-2006","Northern.Territory",101.9
"May-2006","Australian.Capital.Territory",190.6
"Jun-2006","New.South.Wales",3242.3
"Jun-2006","Victoria",2515.9
"Jun-2006","Queensland",2019.7
"Jun-2006","South.Australia",749.9
"Jun-2006","Western.Australia",1071.1
"Jun-2006","Tasmania",226.1
"Jun-2006","Northern.Territory",104.7
"Jun-2006","Australian.Capital.Territory",191.2
"Jul-2006","New.South.Wales",3255.6
"Jul-2006","Victoria",2521.4
"Jul-2006","Queensland",2039.9
"Jul-2006","South.Australia",754.7
"Jul-2006","Western.Australia",1076.6
"Jul-2006","Tasmania",226.2
"Jul-2006","Northern.Territory",103.5
"Jul-2006","Australian.Capital.Territory",192.8
"Aug-2006","New.South.Wales",3226.3
"Aug-2006","Victoria",2505.4
"Aug-2006","Queensland",2036.2
"Aug-2006","South.Australia",751.4
"Aug-2006","Western.Australia",1067.8
"Aug-2006","Tasmania",221.5
"Aug-2006","Northern.Territory",101.6
"Aug-2006","Australian.Capital.Territory",195.5
"Sep-2006","New.South.Wales",3292.6
"Sep-2006","Victoria",2551.2
"Sep-2006","Queensland",2083.8
"Sep-2006","South.Australia",761.3
"Sep-2006","Western.Australia",1085
"Sep-2006","Tasmania",222.9
"Sep-2006","Northern.Territory",104.5
"Sep-2006","Australian.Capital.Territory",198.2
"Oct-2006","New.South.Wales",3262
"Oct-2006","Victoria",2529.3
"Oct-2006","Queensland",2061.5
"Oct-2006","South.Australia",760.9
"Oct-2006","Western.Australia",1073.3
"Oct-2006","Tasmania",224
"Oct-2006","Northern.Territory",105.4
"Oct-2006","Australian.Capital.Territory",196
"Nov-2006","New.South.Wales",3260.8
"Nov-2006","Victoria",2515.1
"Nov-2006","Queensland",2061.6
"Nov-2006","South.Australia",758.8
"Nov-2006","Western.Australia",1085
"Nov-2006","Tasmania",222.4
"Nov-2006","Northern.Territory",103.2
"Nov-2006","Australian.Capital.Territory",194.9
"Dec-2006","New.South.Wales",3334.7
"Dec-2006","Victoria",2573.9
"Dec-2006","Queensland",2096.9
"Dec-2006","South.Australia",770.8
"Dec-2006","Western.Australia",1098.6
"Dec-2006","Tasmania",227.6
"Dec-2006","Northern.Territory",105.4
"Dec-2006","Australian.Capital.Territory",196.4
"Jan-2007","New.South.Wales",3236.3
"Jan-2007","Victoria",2518.8
"Jan-2007","Queensland",2054.9
"Jan-2007","South.Australia",746.1
"Jan-2007","Western.Australia",1080.8
"Jan-2007","Tasmania",225.2
"Jan-2007","Northern.Territory",102.4
"Jan-2007","Australian.Capital.Territory",191.6
"Feb-2007","New.South.Wales",3259.5
"Feb-2007","Victoria",2560.9
"Feb-2007","Queensland",2082.9
"Feb-2007","South.Australia",757.2
"Feb-2007","Western.Australia",1097.7
"Feb-2007","Tasmania",222.3
"Feb-2007","Northern.Territory",103.3
"Feb-2007","Australian.Capital.Territory",193.1
"Mar-2007","New.South.Wales",3281.9
"Mar-2007","Victoria",2581.5
"Mar-2007","Queensland",2104.7
"Mar-2007","South.Australia",752.3
"Mar-2007","Western.Australia",1103.6
"Mar-2007","Tasmania",227.5
"Mar-2007","Northern.Territory",104.6
"Mar-2007","Australian.Capital.Territory",193.1
"Apr-2007","New.South.Wales",3282.3
"Apr-2007","Victoria",2592
"Apr-2007","Queensland",2106.7
"Apr-2007","South.Australia",753.1
"Apr-2007","Western.Australia",1102
"Apr-2007","Tasmania",228
"Apr-2007","Northern.Territory",103.2
"Apr-2007","Australian.Capital.Territory",195.6
"May-2007","New.South.Wales",3313.2
"May-2007","Victoria",2587.8
"May-2007","Queensland",2109.8
"May-2007","South.Australia",758.8
"May-2007","Western.Australia",1111.5
"May-2007","Tasmania",229.2
"May-2007","Northern.Territory",106.7
"May-2007","Australian.Capital.Territory",195.1
"Jun-2007","New.South.Wales",3324.9
"Jun-2007","Victoria",2587.2
"Jun-2007","Queensland",2121.6
"Jun-2007","South.Australia",757.8
"Jun-2007","Western.Australia",1113.7
"Jun-2007","Tasmania",226.2
"Jun-2007","Northern.Territory",109.1
"Jun-2007","Australian.Capital.Territory",195.8
"Jul-2007","New.South.Wales",3320.3
"Jul-2007","Victoria",2604.5
"Jul-2007","Queensland",2115.6
"Jul-2007","South.Australia",756.8
"Jul-2007","Western.Australia",1125
"Jul-2007","Tasmania",228.2
"Jul-2007","Northern.Territory",109.9
"Jul-2007","Australian.Capital.Territory",196.6
"Aug-2007","New.South.Wales",3295.2
"Aug-2007","Victoria",2582.3
"Aug-2007","Queensland",2110.5
"Aug-2007","South.Australia",764.7
"Aug-2007","Western.Australia",1121
"Aug-2007","Tasmania",225.8
"Aug-2007","Northern.Territory",109.9
"Aug-2007","Australian.Capital.Territory",196.9
"Sep-2007","New.South.Wales",3374
"Sep-2007","Victoria",2622.3
"Sep-2007","Queensland",2154
"Sep-2007","South.Australia",770.8
"Sep-2007","Western.Australia",1129.7
"Sep-2007","Tasmania",229.9
"Sep-2007","Northern.Territory",111.9
"Sep-2007","Australian.Capital.Territory",196.2
"Oct-2007","New.South.Wales",3337.7
"Oct-2007","Victoria",2610.9
"Oct-2007","Queensland",2139.2
"Oct-2007","South.Australia",767.7
"Oct-2007","Western.Australia",1129.5
"Oct-2007","Tasmania",228.4
"Oct-2007","Northern.Territory",112.1
"Oct-2007","Australian.Capital.Territory",194.9
"Nov-2007","New.South.Wales",3343.2
"Nov-2007","Victoria",2613.3
"Nov-2007","Queensland",2140.5
"Nov-2007","South.Australia",774.5
"Nov-2007","Western.Australia",1126.7
"Nov-2007","Tasmania",231.1
"Nov-2007","Northern.Territory",111.6
"Nov-2007","Australian.Capital.Territory",194.2
"Dec-2007","New.South.Wales",3395.7
"Dec-2007","Victoria",2669.7
"Dec-2007","Queensland",2161.3
"Dec-2007","South.Australia",787.8
"Dec-2007","Western.Australia",1151.4
"Dec-2007","Tasmania",234
"Dec-2007","Northern.Territory",112.6
"Dec-2007","Australian.Capital.Territory",197.6
"Jan-2008","New.South.Wales",3347.2
"Jan-2008","Victoria",2630.2
"Jan-2008","Queensland",2104.9
"Jan-2008","South.Australia",764.7
"Jan-2008","Western.Australia",1140.5
"Jan-2008","Tasmania",232.9
"Jan-2008","Northern.Territory",111
"Jan-2008","Australian.Capital.Territory",193.4
"Feb-2008","New.South.Wales",3385.7
"Feb-2008","Victoria",2646.4
"Feb-2008","Queensland",2135.3
"Feb-2008","South.Australia",777.3
"Feb-2008","Western.Australia",1144.5
"Feb-2008","Tasmania",229.4
"Feb-2008","Northern.Territory",108.2
"Feb-2008","Australian.Capital.Territory",196.1
"Mar-2008","New.South.Wales",3423.5
"Mar-2008","Victoria",2638.8
"Mar-2008","Queensland",2151
"Mar-2008","South.Australia",781.6
"Mar-2008","Western.Australia",1146.4
"Mar-2008","Tasmania",230.3
"Mar-2008","Northern.Territory",109.9
"Mar-2008","Australian.Capital.Territory",195.8
"Apr-2008","New.South.Wales",3422.3
"Apr-2008","Victoria",2648.3
"Apr-2008","Queensland",2155.4
"Apr-2008","South.Australia",778.1
"Apr-2008","Western.Australia",1149.9
"Apr-2008","Tasmania",238.1
"Apr-2008","Northern.Territory",114.5
"Apr-2008","Australian.Capital.Territory",199.7
"May-2008","New.South.Wales",3401
"May-2008","Victoria",2650.4
"May-2008","Queensland",2166.4
"May-2008","South.Australia",775.3
"May-2008","Western.Australia",1146.2
"May-2008","Tasmania",239.2
"May-2008","Northern.Territory",111.8
"May-2008","Australian.Capital.Territory",200
"Jun-2008","New.South.Wales",3427.1
"Jun-2008","Victoria",2654
"Jun-2008","Queensland",2177.3
"Jun-2008","South.Australia",782.3
"Jun-2008","Western.Australia",1151.2
"Jun-2008","Tasmania",237.6
"Jun-2008","Northern.Territory",115.6
"Jun-2008","Australian.Capital.Territory",199.8
